orgId,activityId,orgName,activityName,address,mainCate,subCate,peoples,teachers,signup,startDate,endDate,hasFoodActivity,weekTime,join,W1,W2,W3,W4,W5,W6,W7,address_plain,geo_plain,geotown_plain
143,49259,財團法人中華基督教廈門街浸信會,週四清晨喜樂健康操課,臺北市中正區廈門街81巷20號,課程,運動,30,吳瑪琍、郭雪,N,2025-01-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '06:00', 'endTime': '09:00'}]","[{'address': '臺北市中正區螢圃里廈門街81巷20號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5129', 'tel': '02-23687582#213', 'foodType': '葷、蛋奶素', 'geo': [121.519180567445, 25.0243767445155], 'geotown': '中正區', 'geovillage': '螢圃里'}]",,,,yes,,,,臺北市中正區螢圃里廈門街81巷20號,"[121.519180567445, 25.0243767445155]",中正區
143,49260,財團法人中華基督教廈門街浸信會,週五清晨歡唱伸展課,臺北市中正區廈門街81巷20號,課程,運動,40,吳瑪琍、郭雪、林毓倫,N,2025-01-01,2025-12-31,N,"[{'days': ['5'], 'startTime': '06:00', 'endTime': '09:00'}]","[{'address': '臺北市中正區螢圃里廈門街81巷20號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5129', 'tel': '02-23687582#213', 'foodType': '葷、蛋奶素', 'geo': [121.519180567445, 25.0243767445155], 'geotown': '中正區', 'geovillage': '螢圃里'}]",,,,,yes,,,臺北市中正區螢圃里廈門街81巷20號,"[121.519180567445, 25.0243767445155]",中正區
143,49261,財團法人中華基督教廈門街浸信會,體適能進階課,臺北市中正區廈門街81巷20號,課程,運動,22,菲特邦師資、黃哲慧,Y,2025-01-01,2025-12-31,N,"[{'days': ['1', '5'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市中正區螢圃里廈門街81巷20號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5129', 'tel': '02-23687582#213', 'foodType': '葷、蛋奶素', 'geo': [121.519180567445, 25.0243767445155], 'geotown': '中正區', 'geovillage': '螢圃里'}]",yes,,,,yes,,,臺北市中正區螢圃里廈門街81巷20號,"[121.519180567445, 25.0243767445155]",中正區
143,49262,財團法人中華基督教廈門街浸信會,體適能運動課,臺北市中正區廈門街81巷20號,課程,運動,26,菲特邦師資,Y,2025-01-01,2025-12-31,N,"[{'days': ['3'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市中正區螢圃里廈門街81巷20號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5129', 'tel': '02-23687582#213', 'foodType': '葷、蛋奶素', 'geo': [121.519180567445, 25.0243767445155], 'geotown': '中正區', 'geovillage': '螢圃里'}]",,,yes,,,,,臺北市中正區螢圃里廈門街81巷20號,"[121.519180567445, 25.0243767445155]",中正區
143,52321,財團法人中華基督教廈門街浸信會,桌球班4~6月,,課程,運動,10,林繼忠,Y,2025-04-08,2025-06-24,N,"[{'days': ['2'], 'startTime': '13:00', 'endTime': '16:00', 'center': None}]","[{'address': '臺北市中正區螢圃里廈門街81巷20號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5129', 'tel': '02-23687582#213', 'foodType': '葷、蛋奶素', 'geo': [121.519180567445, 25.0243767445155], 'geotown': '中正區', 'geovillage': '螢圃里'}]",,yes,,,,,,臺北市中正區螢圃里廈門街81巷20號,"[121.519180567445, 25.0243767445155]",中正區
146,49051,臺北市永昌長青會,銀髮族體適能規律運動(1-1)第一期,臺北市中正區寧波西街181巷24號1樓,課程,運動,16,志工帶領,N,2025-01-06,2025-06-30,N,"[{'days': ['1'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市中正區永昌里寧波西街181巷24號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4800', 'tel': '02-23071068', 'foodType': '葷、蛋奶素、全素', 'geo': [121.510075283813, 25.0265088492623], 'geotown': '中正區', 'geovillage': '永昌里'}]",yes,,,,,,,臺北市中正區永昌里寧波西街181巷24號1樓,"[121.510075283813, 25.0265088492623]",中正區
146,49056,臺北市永昌長青會,銀髮族體適能規律運動(4-1)第一期,臺北市中正區寧波西街181巷24號1樓,課程,運動,16,志工帶領,N,2025-01-02,2025-06-26,N,"[{'days': ['4'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市中正區永昌里寧波西街181巷24號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4800', 'tel': '02-23071068', 'foodType': '葷、蛋奶素、全素', 'geo': [121.510075283813, 25.0265088492623], 'geotown': '中正區', 'geovillage': '永昌里'}]",,,,yes,,,,臺北市中正區永昌里寧波西街181巷24號1樓,"[121.510075283813, 25.0265088492623]",中正區
146,52279,臺北市永昌長青會,預防延緩失能課程,,課程,運動,15,延緩失能模組專業老師,N,2025-04-16,2025-07-02,N,"[{'days': ['3'], 'startTime': '14:00', 'endTime': '17:00', 'center': None}]","[{'address': '臺北市中正區永昌里寧波西街181巷24號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4800', 'tel': '02-23071068', 'foodType': '葷、蛋奶素、全素', 'geo': [121.510075283813, 25.0265088492623], 'geotown': '中正區', 'geovillage': '永昌里'}]",,,yes,,,,,臺北市中正區永昌里寧波西街181巷24號1樓,"[121.510075283813, 25.0265088492623]",中正區
44,50696,臺北市廣西同鄉會,銀髮瑜珈班,臺北市中正區忠孝東路1段35號7樓,課程,運動,15,外聘,N,2025-01-02,2025-12-25,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區梅花里忠孝東路1段35號7樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5134', 'tel': '02-23210375', 'foodType': '葷、蛋奶素', 'geo': [121.525535546802, 25.0444877632396], 'geotown': '中正區', 'geovillage': '梅花里'}]",,,,yes,,,,臺北市中正區梅花里忠孝東路1段35號7樓,"[121.525535546802, 25.0444877632396]",中正區
44,50700,臺北市廣西同鄉會,銀髮太極拳,臺北市中正區忠孝東路1段35號7樓,課程,運動,15,外聘,N,2025-01-02,2025-12-25,N,"[{'days': ['4'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市中正區梅花里忠孝東路1段35號7樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5134', 'tel': '02-23210375', 'foodType': '葷、蛋奶素', 'geo': [121.525535546802, 25.0444877632396], 'geotown': '中正區', 'geovillage': '梅花里'}]",,,,yes,,,,臺北市中正區梅花里忠孝東路1段35號7樓,"[121.525535546802, 25.0444877632396]",中正區
44,52841,臺北市廣西同鄉會,銀髮族瑜珈班,,課程,運動,15,外聘,Y,2025-01-02,2025-12-25,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市中正區梅花里忠孝東路1段35號7樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5134', 'tel': '02-23210375', 'foodType': '葷、蛋奶素', 'geo': [121.525535546802, 25.0444877632396], 'geotown': '中正區', 'geovillage': '梅花里'}]",,,,yes,,,,臺北市中正區梅花里忠孝東路1段35號7樓,"[121.525535546802, 25.0444877632396]",中正區
44,52842,臺北市廣西同鄉會,銀髮族太極拳,,課程,運動,15,外聘,Y,2025-01-02,2025-12-25,N,"[{'days': ['4'], 'startTime': '14:00', 'endTime': '17:00', 'center': None}]","[{'address': '臺北市中正區梅花里忠孝東路1段35號7樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5134', 'tel': '02-23210375', 'foodType': '葷、蛋奶素', 'geo': [121.525535546802, 25.0444877632396], 'geotown': '中正區', 'geovillage': '梅花里'}]",,,,yes,,,,臺北市中正區梅花里忠孝東路1段35號7樓,"[121.525535546802, 25.0444877632396]",中正區
886,49012,臺北市中正區網溪社區發展協會,樂活瑜珈班,"台北市中正區廈門街113巷12之1號 ,牯嶺公園",課程,運動,15,范瑋庭,N,2025-01-02,2025-12-25,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區網溪里廈門街113巷12之1號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4939', 'tel': '02-23623852', 'foodType': '葷', 'geo': [121.519187975923, 25.0233114011816], 'geotown': '中正區', 'geovillage': '網溪里'}]",,,,yes,,,,臺北市中正區網溪里廈門街113巷12之1號1樓,"[121.519187975923, 25.0233114011816]",中正區
886,49018,臺北市中正區網溪社區發展協會,活力健康操,"台北市中正區廈門街113巷12之1號 ,牯嶺公園",課程,運動,15,陳雅薇,Y,2025-01-03,2025-12-26,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區網溪里廈門街113巷12之1號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4939', 'tel': '02-23623852', 'foodType': '葷', 'geo': [121.519187975923, 25.0233114011816], 'geotown': '中正區', 'geovillage': '網溪里'}]",,,,,yes,,,臺北市中正區網溪里廈門街113巷12之1號1樓,"[121.519187975923, 25.0233114011816]",中正區
886,50528,臺北市中正區網溪社區發展協會,借力使力-增肌mix有氧班(第二期),台北市中正區廈門街113巷12之1號,課程,運動,15,李宜亭,Y,2025-04-02,2025-12-24,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區網溪里廈門街113巷12之1號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4939', 'tel': '02-23623852', 'foodType': '葷', 'geo': [121.519187975923, 25.0233114011816], 'geotown': '中正區', 'geovillage': '網溪里'}]",,,yes,,,,,臺北市中正區網溪里廈門街113巷12之1號1樓,"[121.519187975923, 25.0233114011816]",中正區
886,52314,臺北市中正區網溪社區發展協會,舞感進階班(第二期),,課程,運動,15,李宜亭,Y,2025-04-02,2025-12-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市中正區網溪里廈門街113巷12之1號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4939', 'tel': '02-23623852', 'foodType': '葷', 'geo': [121.519187975923, 25.0233114011816], 'geotown': '中正區', 'geovillage': '網溪里'}]",,,yes,,,,,臺北市中正區網溪里廈門街113巷12之1號1樓,"[121.519187975923, 25.0233114011816]",中正區
49,52385,臺北市中正區永寬社區發展協會,銀髮族延緩失能學習(講座),,課程,運動,20,張麗華、田峻銘,Y,2025-04-02,2025-06-18,N,"[{'days': ['3'], 'startTime': '12:30', 'endTime': '15:30', 'center': None}]","[{'address': '臺北市中正區永昌里寧波西街181巷8號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4745', 'tel': '0223014838', 'foodType': '葷、蛋奶素、全素', 'geo': [121.510446565334, 25.0266120210623], 'geotown': '中正區', 'geovillage': '永昌里'}]",,,yes,,,,,臺北市中正區永昌里寧波西街181巷8號1樓,"[121.510446565334, 25.0266120210623]",中正區
49,52980,臺北市中正區永寬社區發展協會,銀髮族影視教導肌力暨健康操運動,臺北市中正區寧波西街181巷8號,課程,運動,20,張麗華、孫瑜、吳陳瑞珠,N,2025-03-11,2025-12-30,N,"[{'days': ['2'], 'startTime': '12:30', 'endTime': '15:30'}]","[{'address': '臺北市中正區永昌里寧波西街181巷8號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4745', 'tel': '0223014838', 'foodType': '葷、蛋奶素、全素', 'geo': [121.510446565334, 25.0266120210623], 'geotown': '中正區', 'geovillage': '永昌里'}]",,yes,,,,,,臺北市中正區永昌里寧波西街181巷8號1樓,"[121.510446565334, 25.0266120210623]",中正區
397,50002,臺北市中正區欣龍興社區發展協會,歌唱技巧&排舞運動,臺北市中正區龍興里三元街131號4樓,課程,運動,30,朱淑蘭,Y,2025-01-01,2025-12-31,N,"[{'days': ['3'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市中正區龍興里三元街131號4樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4968', 'tel': '0917-522883', 'foodType': '葷', 'geo': [121.510989966678, 25.0282929860619], 'geotown': '中正區', 'geovillage': '龍興里'}]",,,yes,,,,,臺北市中正區龍興里三元街131號4樓,"[121.510989966678, 25.0282929860619]",中正區
397,50009,臺北市中正區欣龍興社區發展協會,桌球課,臺北市中正區龍興里三元街131號4樓,課程,運動,30,志工帶領,Y,2025-01-01,2025-12-31,N,"[{'days': ['6'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市中正區龍興里三元街131號4樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4968', 'tel': '0917-522883', 'foodType': '葷', 'geo': [121.510989966678, 25.0282929860619], 'geotown': '中正區', 'geovillage': '龍興里'}]",,,,,,yes,,臺北市中正區龍興里三元街131號4樓,"[121.510989966678, 25.0282929860619]",中正區
435,51715,臺北市中正區新林興社區發展協會,延緩失能課程,台北市汀州路3段2號客家文化中心,課程,運動,25,周舜欽老師,N,2025-03-04,2025-05-31,N,"[{'days': ['2'], 'startTime': '10:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區林興里汀州路3段27巷16號/水源路臨28號/汀州路3段2號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4838', 'tel': '02-23686919', 'foodType': '葷', 'geo': [121.527306018809, 25.01972553724], 'geotown': '中正區', 'geovillage': '林興里'}]",,yes,,,,,,臺北市中正區林興里汀州路3段27巷16號/水源路臨28號/汀州路3段2號,"[121.527306018809, 25.01972553724]",中正區
435,51721,臺北市中正區新林興社區發展協會,肌耐力課程,台北市汀州路3段2號客家文化中心,課程,運動,25,宋幸芳老師,N,2025-03-01,2025-12-31,N,"[{'days': ['5'], 'startTime': '10:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區林興里汀州路3段27巷16號/水源路臨28號/汀州路3段2號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4838', 'tel': '02-23686919', 'foodType': '葷', 'geo': [121.527306018809, 25.01972553724], 'geotown': '中正區', 'geovillage': '林興里'}]",,,,,yes,,,臺北市中正區林興里汀州路3段27巷16號/水源路臨28號/汀州路3段2號,"[121.527306018809, 25.01972553724]",中正區
144,52391,臺北市中正區南門里辦公處,彈力雙寶健身操,,課程,運動,20,胡憶梅老師,N,2025-03-01,2025-12-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00', 'center': '64'}]","[{'address': '臺北市中正區南門里博愛路163號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4868', 'tel': '02-23818302', 'foodType': '葷', 'geo': [121.510976868099, 25.0350493166907], 'geotown': '中正區', 'geovillage': '南門里'}]",,,yes,,,,,臺北市中正區南門里博愛路163號,"[121.510976868099, 25.0350493166907]",中正區
144,52393,臺北市中正區南門里辦公處,體適能班,,課程,運動,20,鍾凱文老師,N,2025-01-01,2025-12-31,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '12:00', 'center': '64'}]","[{'address': '臺北市中正區南門里博愛路163號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4868', 'tel': '02-23818302', 'foodType': '葷', 'geo': [121.510976868099, 25.0350493166907], 'geotown': '中正區', 'geovillage': '南門里'}]",yes,,,,,,,臺北市中正區南門里博愛路163號,"[121.510976868099, 25.0350493166907]",中正區
346,52049,臺北市中正區三愛里辦公處,矯正姿態椅上伸展運動,,課程,運動,20,運動老師,N,2025-05-12,2025-05-26,N,"[{'days': ['1'], 'startTime': '09:30', 'endTime': '12:30', 'center': None}]","[{'address': '臺北市中正區三愛里連雲街26巷9號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4744', 'tel': '02-23912222', 'foodType': '葷', 'geo': [121.53079646815, 25.0370653358711], 'geotown': '中正區', 'geovillage': '三愛里'}]",yes,,,,,,,臺北市中正區三愛里連雲街26巷9號,"[121.53079646815, 25.0370653358711]",中正區
346,52704,臺北市中正區三愛里辦公處,銀髮族健康操,,課程,運動,20,運動老師,N,2025-06-02,2025-06-30,N,"[{'days': ['1'], 'startTime': '09:30', 'endTime': '12:30', 'center': None}]","[{'address': '臺北市中正區三愛里連雲街26巷9號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4744', 'tel': '02-23912222', 'foodType': '葷', 'geo': [121.53079646815, 25.0370653358711], 'geotown': '中正區', 'geovillage': '三愛里'}]",yes,,,,,,,臺北市中正區三愛里連雲街26巷9號,"[121.53079646815, 25.0370653358711]",中正區
152,49550,社團法人臺北市臻佶祥社會服務協會,肌肉長起來吧!,臺北市中正區忠勤里中華路2段315巷14、16、18號,課程,運動,25,無,N,2025-01-01,2025-12-31,N,"[{'days': ['2', '5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區忠勤里中華路2段315巷14、16、18號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5166', 'tel': '02-23036281', 'foodType': '葷', 'geo': [121.507035739475, 25.0284583893314], 'geotown': '中正區', 'geovillage': '忠勤里'}]",,yes,,,yes,,,臺北市中正區忠勤里中華路2段315巷14、16、18號,"[121.507035739475, 25.0284583893314]",中正區
152,49554,社團法人臺北市臻佶祥社會服務協會,元門38式太極,臺北市中正區忠勤里中華路2段315巷14、16、18號,課程,運動,25,無,N,2025-01-01,2025-12-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區忠勤里中華路2段315巷14、16、18號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5166', 'tel': '02-23036281', 'foodType': '葷', 'geo': [121.507035739475, 25.0284583893314], 'geotown': '中正區', 'geovillage': '忠勤里'}]",,,yes,,,,,臺北市中正區忠勤里中華路2段315巷14、16、18號,"[121.507035739475, 25.0284583893314]",中正區
152,49557,社團法人臺北市臻佶祥社會服務協會,健康促進伸展動滋動,臺北市中正區忠勤里中華路2段315巷14、16、18號,課程,運動,25,無,N,2025-01-01,2025-12-31,N,"[{'days': ['1', '4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市中正區忠勤里中華路2段315巷14、16、18號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5166', 'tel': '02-23036281', 'foodType': '葷', 'geo': [121.507035739475, 25.0284583893314], 'geotown': '中正區', 'geovillage': '忠勤里'}]",yes,,,yes,,,,臺北市中正區忠勤里中華路2段315巷14、16、18號,"[121.507035739475, 25.0284583893314]",中正區
